build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","100","2026-05-14T05:30:45Z","5756952694","39621234","111.174100","0.758273"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","120","2026-05-14T05:31:15Z","1161820479","7878468","440.703786","2.964452"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","120","2026-05-14T05:31:22Z","4472748485","28516160","28.618674","0.181018"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","120","2026-05-14T05:31:44Z","5786701985","30042555","110.600773","0.570530"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","160","2026-05-14T05:32:14Z","1220026482","10984287","419.689943","3.737798"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","160","2026-05-14T05:32:21Z","4565129118","31271322","28.039685","0.191224"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","160","2026-05-14T05:32:44Z","6129008343","16808557","104.422086","0.285327"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","200","2026-05-14T05:33:16Z","1266373734","7230961","404.314531","2.299531"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","200","2026-05-14T05:33:24Z","4576185873","44369584","27.972969","0.267769"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","200","2026-05-14T05:33:47Z","6188174751","20971167","103.424012","0.349241"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","256","2026-05-14T05:34:19Z","1370523187","3630013","373.582064","0.992202"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","256","2026-05-14T05:34:27Z","4579308163","34136074","27.953052","0.206567"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","256","2026-05-14T05:34:50Z","6173287086","31357567","103.674611","0.523675"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","320","2026-05-14T05:35:22Z","1444297878","3420573","354.499097","0.838145"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","320","2026-05-14T05:35:31Z","4619938510","51389521","27.708735","0.307791"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","320","2026-05-14T05:35:54Z","6298899820","84552266","101.619478","1.344017"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","512","2026-05-14T05:36:27Z","1709711212","22694831","299.507461","3.925276"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","512","2026-05-14T05:36:37Z","4610139991","51970167","27.767674","0.309455"
"ef93e98d0","9119","Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz","","CPU","/home/udtensorlab7/a1264472/work/qwen2.5-0.5b-instruct-fp16.gguf","qwen2 1B F16","1260477952","630167424","2048","512","16","0x0","0","50","q4_0","q4_0","0","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","128","512","2026-05-14T05:37:00Z","6685927771","9924700","95.723608","0.142226"
